Control_of_Corruption,Poverty_Headcount_Ratio,Year,Voice_Accountability,Regulatory_Quality,Govt_Expenditure_perc_GDP,FDI_Inflows_perc_GDP,Rule_of_Law,Country,Government_Effectiveness,GDP_Growth_annual_perc,External_Debt_perc_GNI,Political_Stability,Risk_Category,Voice_Accountability_flag,Political_Stability_flag,Government_Effectiveness_flag,Regulatory_Quality_flag,Rule_of_Law_flag,Control_of_Corruption_flag,total_flags,corruption_risk,Year_numeric
-1.30703294277191,,2013,-0.951655030250549,-1.52926170825958,,0.57815873215477,-1.78616905212402,Venezuela,-1.11433899402618,1.34309403607476,,-1.07763242721558,High-Risk,1,1,1,1,1,1,6,1,2013
-1.3949111700058,,2014,-1.08385908603668,-1.74004256725311,,0.23530176692753,-1.90949594974518,Venezuela,-1.17517960071564,-3.89438647450662,,-0.852002203464508,High-Risk,1,1,1,1,1,1,6,1,2014
-1.40739834308624,,2015,-1.09116637706757,-1.87266981601715,,,-2.0527765750885,Venezuela,-1.19639098644257,,,-0.971670269966125,High-Risk,1,1,1,1,1,1,6,1,2015
-1.36666917800903,,2016,-1.13540399074554,-1.99904632568359,,,-2.26694512367249,Venezuela,-1.27398240566254,,,-1.0229766368866,High-Risk,1,1,1,1,1,1,6,1,2016
-1.3856645822525,,2017,-1.21793925762177,-1.98466944694519,,,-2.2592396736145,Venezuela,-1.42753195762634,,,-1.2522406578064,High-Risk,1,1,1,1,1,1,6,1,2017
-1.51229763031006,,2018,-1.43971180915833,-2.38673639297485,,,-2.26557350158691,Venezuela,-1.67155385017395,,,-1.3513343334198,High-Risk,1,1,1,1,1,1,6,1,2018
-1.52768540382385,,2019,-1.42963433265686,-2.38258337974548,,,-2.25944232940674,Venezuela,-1.72244477272034,,,-1.53851962089539,High-Risk,1,1,1,1,1,1,6,1,2019
-1.57573306560516,,2020,-1.51546669006348,-2.26745915412903,,,-2.33193492889404,Venezuela,-1.88937568664551,,,-1.55184280872345,High-Risk,1,1,1,1,1,1,6,1,2020
-1.62293994426727,,2021,-1.61773121356964,-2.21518588066101,,,-2.30089545249939,Venezuela,-1.87459766864777,,,-1.45497024059296,High-Risk,1,1,1,1,1,1,6,1,2021
-1.65152418613434,,2022,-1.54475474357605,-2.04584336280823,,,-2.19816279411316,Venezuela,-1.68905186653137,,,-1.25080645084381,High-Risk,1,1,1,1,1,1,6,1,2022
-1.69000518321991,,2023,-1.5313206911087,-2.02624750137329,,,-2.15153360366821,Venezuela,-1.599200963974,,,-1.18902802467346,High-Risk,1,1,1,1,1,1,6,1,2023
-1.37328672409058,,2010,-1.47518157958984,-2.00182390213013,16.1209443547968,1.01802616388953,-1.83763182163239,Zimbabwe,-1.53839468955994,19.6754076562536,61.0751907978306,-1.10401391983032,High-Risk,1,1,1,1,1,1,6,1,2010
-1.42562651634216,35.7,2011,-1.46376252174377,-1.8921492099762,19.0771549950937,2.44153210822879,-1.79394936561584,Zimbabwe,-1.42085576057434,14.193915731251,59.0639850590278,-0.945328533649445,High-Risk,1,1,1,1,1,1,6,1,2011
-1.38180339336395,,2012,-1.47196817398071,-1.87189054489136,20.2119298760243,2.04414166744532,-1.63018405437469,Zimbabwe,-1.37375247478485,16.665428979757,58.320418316358,-0.778662025928497,High-Risk,1,1,1,1,1,1,6,1,2012
-1.42002665996552,,2013,-1.38633239269257,-1.85489869117737,,1.95406170974962,-1.5877091884613,Zimbabwe,-1.30847012996674,1.98948553969423,48.8894081068738,-0.665949761867523,High-Risk,1,1,1,1,1,1,6,1,2013
-1.40475881099701,,2014,-1.25700736045837,-1.892657995224,,2.42516912870729,-1.44185197353363,Zimbabwe,-1.2813538312912,2.37698570395052,48.319673553011,-0.713570177555084,High-Risk,1,1,1,1,1,1,6,1,2014
-1.33777570724487,,2015,-1.16633772850037,-1.65623307228088,21.8094849313164,1.99969354812061,-1.33903956413269,Zimbabwe,-1.24957311153412,1.77985354092071,55.1384167758717,-0.619207262992859,High-Risk,1,1,1,1,1,1,6,1,2015
-1.28866481781006,,2016,-1.1791604757309,-1.69492197036743,25.2362484712416,1.66926771128193,-1.391646027565,Zimbabwe,-1.25887811183929,0.755794054371208,64.0275803013103,-0.620809733867645,High-Risk,1,1,1,1,1,1,6,1,2016
-1.29811477661133,44.7,2017,-1.1963711977005,-1.57755374908447,9.78276662473592,0.601447643354898,-1.39540266990662,Zimbabwe,-1.28023886680603,4.7344112255433,25.6176220110699,-0.710430860519409,High-Risk,1,1,1,1,1,1,6,1,2017
-1.24637961387634,,2018,-1.13737499713898,-1.52565240859985,10.9772842777823,2.10172185120128,-1.29305863380432,Zimbabwe,-1.29795515537262,5.00992138188113,37.9424532486314,-0.721012055873871,High-Risk,1,1,1,1,1,1,6,1,2018
-1.29033386707306,49.2,2019,-1.1648313999176,-1.48651528358459,,0.970226031083543,-1.3110408782959,Zimbabwe,-1.3104350566864,-6.33244975108572,48.4900872128193,-0.943302512168884,High-Risk,1,1,1,1,1,1,6,1,2019
-1.30878782272339,,2020,-1.11459863185883,-1.43441534042358,,0.559613084240531,-1.33736205101013,Zimbabwe,-1.34236812591553,-7.81693284075131,48.3940475120946,-1.05274343490601,High-Risk,1,1,1,1,1,1,6,1,2020
-1.27714729309082,,2021,-1.14104509353638,-1.38610911369324,,0.871791264466441,-1.28212225437164,Zimbabwe,-1.29056119918823,8.46803916934418,51.9032795254525,-0.954442739486694,High-Risk,1,1,1,1,1,1,6,1,2021
-1.25996947288513,,2022,-1.10950314998627,-1.42596733570099,,1.02703421422807,-1.23702752590179,Zimbabwe,-1.25122380256653,6.1391761744749,43.180953537222,-0.894974112510681,High-Risk,1,1,1,1,1,1,6,1,2022
-1.26121604442596,,2023,-1.09263300895691,-1.33835864067078,,1.58345534220487,-1.27714252471924,Zimbabwe,-1.17033493518829,5.33677037339527,40.8476829567855,-0.934447467327118,High-Risk,1,1,1,1,1,1,6,1,2023
