country,headline,url,date,snippet,year,month,window_start,window_end
Iraq,Hintergrund : Pressevertreter als Mordopfer - getötete Journalisten,https://www.general-anzeiger-bonn.de/incoming/pressevertreter-als-mordopfer-getoetete-journalisten_aid-43960931,20191204T200000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,     ,http://www.albasrah.net/pages/mod.php?mod=art&lapage=../ar_articles_2019/1219/3oqobat_071219.htm,20191207T144500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,صوت العراق | جمعة النصر والتحدي,https://www.sotaliraq.com/2019/10/11/%D8%AC%D9%85%D8%B9%D8%A9-%D8%A7%D9%84%D9%86%D8%B5%D8%B1-%D9%88%D8%A7%D9%84%D8%AA%D8%AD%D8%AF%D9%8A/,20191011T001500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,تزامنا مع التظاهرات ... تنحية ألف موظف عراقي بتهم فساد,https://www.akhbaar.org/home/2019/10/263145.html,20191003T180000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,صوت العراق | الأكاديمية العراقية لمكافحة الفساد تستضيف اجتماعاً مهماً لصندوق استرداد أموال العراق,https://www.sotaliraq.com/2019/10/14/%D8%A7%D9%84%D8%A3%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A%D8%A9-%D9%84%D9%85%D9%83%D8%A7%D9%81%D8%AD%D8%A9-%D8%A7%D9%84%D9%81%D8%B3%D8%A7%D8%AF-%D8%AA/,20191014T011500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,  Hilariou : Iraq militia leader laughs off new US sanctions,https://www.alaraby.co.uk/english/news/2019/12/9/hilarious-iraq-militia-leader-laughs-off-new-us-sanctions,20191209T004500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,Corruption a major blow to society,https://www.gulftoday.ae/opinion/2019/10/06/corruption-a-major-blow-to-society,20191006T184500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,US Hits Iran - Backed Iraqi Militia Leaders With Sanctions – 710am KURV,http://www.kurv.com/us-hits-iran-backed-iraqi-militia-leaders-with-sanctions/,20191206T231500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,العراق .. تيار الحكمة يدافع عن نائبه المحكوم بالسجن بتهمة الرشوة,https://www.eremnews.com/news/arab-world/2093932,20191218T101500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,Arrestan por blanqueo al empresario que enviaba ropa al Estado Islámico,https://www.levante-emv.com/sucesos/2019/11/22/arrestan-blanqueo-empresario-enviaba-ropa/1947719.html,20191122T053000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,جريدة البلاد | تشكيل محكمة عراقية خاصة بالفساد .. وحجز أموال المتورطين,http://www.albiladpress.com/news/2019/4065/arab-and-world/611728.html,20191201T031500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,"Sex , Fraud and Abuse : Iraqi Defense Minister Implicated in Swedish Scandal Amid Political Unrest",https://www.albawaba.com/node/sex-fraud-and-abuse-iraqi-defense-minister-implicated-swedish-scandal-amid-political-unrest,20191125T121500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,"Anti - corruption commission sacks 1 , 000 civil servants in Iraq",https://www.yenisafak.com/en/news/anti-corruption-commission-sacks-1000-civil-servants-in-iraq-3502162,20191004T074500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,صوت العراق | عبدالمهدي يستنكر ادراج أسماء عراقيين بقوائم العقوبات : تقود لنتائج خطيرة,https://www.sotaliraq.com/2019/12/15/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%85%D9%87%D8%AF%D9%8A-%D9%8A%D8%B3%D8%AA%D9%86%D9%83%D8%B1-%D8%A7%D8%AF%D8%B1%D8%A7%D8%AC-%D8%A3%D8%B3%D9%85%D8%A7%D8%A1-%D8%B9%D8%B1%D8%A7%D9%82%D9%8A%D9%8A%D9%86/,20191215T180000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,Iraqis targeted by new US sanctions laugh off  extremely funny  measures,https://www.timesofisrael.com/iraqis-targeted-by-new-us-sanctions-laugh-off-extremely-funny-measures/,20191208T220000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,LIran sta chiudendo Internet,https://www.zazoom.it/2019-11-19/liran-sta-chiudendo-internet/5953225/,20191119T143000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,تشكيل محكمة عراقية خاصة بالفساد .. وحجز أموال المتورطين,https://www.irakna.com/2019/11/30/%D8%AA%D8%B4%D9%83%D9%8A%D9%84-%D9%85%D8%AD%D9%83%D9%85%D8%A9-%D8%B9%D8%B1%D8%A7%D9%82%D9%8A%D8%A9-%D8%AE%D8%A7%D8%B5%D8%A9-%D8%A8%D8%A7%D9%84%D9%81%D8%B3%D8%A7%D8%AF-%D9%88%D8%AD%D8%AC%D8%B2-%D8%A3/,20191201T023000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,جمعة عبد الله : إيران تطلب من الحكومة العراقية أعادة القناصة للحاجة الماسة اليهم,https://www.akhbaar.org/home/2019/11/264787.html,20191117T223000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,صوت العراق | أيران تطلب من الحكومة العراقية أعادة القناص للحاجة الماسة اليهم,https://www.sotaliraq.com/2019/11/17/%D8%A3%D9%8A%D8%B1%D8%A7%D9%86-%D8%AA%D8%B7%D9%84%D8%A8-%D9%85%D9%86-%D8%A7%D9%84%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A%D8%A9-%D8%A3%D8%B9%D8%A7%D8%AF%D8%A9-%D8%A7/,20191117T023000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,Dette skjer i dag,https://www.abcnyheter.no/nyheter/norge/2019/10/03/195615552/dette-skjer-i-dag,20191003T050000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,صوت العراق | الرد على خطاب آية الله السيستاني بتاريخ 29 أبريل 2019,https://www.sotaliraq.com/2019/11/29/%D8%A7%D9%84%D8%B1%D8%AF-%D8%B9%D9%84%D9%89-%D8%AE%D8%B7%D8%A7%D8%A8-%D8%A2%D9%8A%D8%A9-%D8%A7%D9%84%D9%84%D9%87-%D8%A7%D9%84%D8%B3%D9%8A%D8%B3%D8%AA%D8%A7%D9%86%D9%8A-%D8%A8%D8%AA%D8%A7%D8%B1%D9%8A/,20191129T180000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,  Hilariou : Iraq leaders laugh off new US sanctions,https://www.wionews.com/world/hilarious-iraq-leaders-laugh-off-new-us-sanctions-267078,20191209T054500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,  Hilariou : Iraq leaders laugh off new US sanctions,http://english.alarabiya.net/en/News/middle-east/2019/12/09/-Hilarious-Iraq-leaders-laugh-off-new-US-sanctions.html,20191208T221500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,"Siyka Mileva , Special Prosecutor Office : We will ask that five members of the organised crime group specialised in computer fraud be remanded in custody",http://focus-fen.net/./news/2019/12/05/442828/siyka-mileva-special-prosecutors-office-we-will-ask-that-five-members-of-the-organised-crime-group-specialised-in-computer-fraud-be-remanded-in-custody.html,20191205T161500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,  Hilariou : Iraq leaders laugh off new US sanctions,http://www.spacewar.com/afp/191208183423.3r9men74.html,20191208T224500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,نائب يكشف عن تواطؤ عبد المهدي مع وزرائه المرتشين,https://elaph.com/Web/News/2019/11/1273191.html,20191127T181500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,خبراء : شخصيات عراقية كبيرة ضالعة بغسيل الاموال,https://elaph.com/Web/News/2019/11/1273067.html,20191126T193000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,هيئة النزاهة تعلن عن حجم الفساد للسنوات الخمس المنصرمة في الاقليم,http://newsabah.com/newspaper/201973,20191222T183000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,ارتفاع حصيلة ضحايا تظاهرات العراق لـ22 قتيلا ومئات المصابين,https://www.dostor.org/2855594,20191003T164500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,د . مؤيد عبد الستار : من أجل تحقيق الاهداف المنشودة للانتفاضة,https://www.akhbaar.org/home/2019/10/264030.html,20191028T064500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,من أجل تحقيق الاهداف المنشودة للانتفاضة / مؤيد عبد الستار,https://www.iraqicp.com/index.php/sections/platform/26708-2019-10-28-10-07-42,20191028T103000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,إبراهيم الزبيدي : يأكلون مع الذئب ويبكون مع الراعي,https://www.akhbaar.org/home/2019/12/265647.html,20191211T211500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,لا تركب الموجة,http://almasalah.com/ar/News/180471/%D9%84%D8%A7-%D8%AA%D8%B1%D9%83%D8%A8-%D8%A7%D9%84%D9%85%D9%88%D8%AC%D8%A9,20191018T161500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,العراق : ارتفاع عدد قتلى التظاهرات إلى 31 شخصا,https://www.alayam.com/online/international/818706/News.html,20191003T201500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,Iraq leaders laugh off new US sanctions,https://www.businesstimes.com.sg/government-economy/iraq-leaders-laugh-off-new-us-sanctions,20191209T030000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,صوت العراق | الخزانة الامريكية تفرض عقوبات على مسؤولين عراقيين بينهم زعماء ميليشيات,https://www.sotaliraq.com/2019/12/07/%D8%A7%D9%84%D8%AE%D8%B2%D8%A7%D9%86%D8%A9-%D8%A7%D9%84%D8%A7%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9-%D8%AA%D9%81%D8%B1%D8%B6-%D8%B9%D9%82%D9%88%D8%A8%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D9%85%D8%B3%D8%A4/,20191207T133000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,العراق .. إقالة ألف « فاسد » واتصالات رسمية للتهدئة,https://www.alayam.com/online/international/818694/News.html,20191004T011500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,العراق .. إبعاد ألف موظف بسبب  الفساد  ,http://felesteen.ps/article/alraq-abad-alf-mwzf-bsbb-alfsad,20191003T211500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,Detenido en Muro por blanqueo un empresario procesado como miembro de una célula yihadista,https://www.diarioinformacion.com/alcoy/2019/11/22/detenido-muro-blanqueo-empresario-procesado/2208880.html,20191123T111500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,صوت العراق | مستعمرة فساد دولة الفافون والجينكو وأمينها يقول قتلت شيعة اكثر من السنة وفساد للكحف !!! ,https://www.sotaliraq.com/2019/12/05/%D9%85%D8%B3%D8%AA%D8%B9%D9%85%D8%B1%D8%A9-%D9%81%D8%B3%D8%A7%D8%AF-%D8%AF%D9%88%D9%84%D8%A9-%D8%A7%D9%84%D9%81%D8%A7%D9%81%D9%88%D9%86-%D9%88%D8%A7%D9%84%D8%AC%D9%8A%D9%86%D9%83%D9%88-%D9%88%D8%A3/,20191205T031500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,صوت العراق | مستعمرة فساد دولة الفافون والجينكو وأمينها يقول قتلت شيعة اكثر من السنة وفساد للكحف !!! ,https://www.sotaliraq.com/2019/12/07/%D9%85%D8%B3%D8%AA%D8%B9%D9%85%D8%B1%D8%A9-%D9%81%D8%B3%D8%A7%D8%AF-%D8%AF%D9%88%D9%84%D8%A9-%D8%A7%D9%84%D9%81%D8%A7%D9%81%D9%88%D9%86-%D9%88%D8%A7%D9%84%D8%AC%D9%8A%D9%86%D9%83%D9%88-%D9%88%D8%A3-2/,20191207T013000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,Iraq Oil Industry Rocked By Two New Corruption Scandals,https://oilprice.com/Energy/Energy-General/Iraqs-Oil-Industry-Rocked-By-Two-New-Corruption-Scandals.html,20191124T223000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,Iraq Oil Industry Rocked By Two New Corruption Scandals – Investment Watch,https://www.investmentwatchblog.com/iraqs-oil-industry-rocked-by-two-new-corruption-scandals/,20191125T143000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,Iraq Oil Industry Rocked By Two New Corruption Scandals,https://finance.yahoo.com/news/iraq-oil-industry-rocked-two-220000852.html,20191124T233000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,صوت العراق | يعلن عمار الحكيم أنه سمع الأصوات العراقية بصوت عال وواضح . ,https://www.sotaliraq.com/2019/11/10/%D9%8A%D8%B9%D9%84%D9%86-%D8%B9%D9%85%D8%A7%D8%B1-%D8%A7%D9%84%D8%AD%D9%83%D9%8A%D9%85-%D8%A3%D9%86%D9%87-%D8%B3%D9%85%D8%B9-%D8%A7%D9%84%D8%A3%D8%B5%D9%88%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7/,20191110T213000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,صوت العراق | المرجع الخالصي : يجب مسائلة المسؤولين على اختلاس المال العام وخيانة التعاون مع العدو المحتل ولا يكفي الغاء امتيازاتهم,https://www.sotaliraq.com/2019/11/24/%D8%A7%D9%84%D9%85%D8%B1%D8%AC%D8%B9-%D8%A7%D9%84%D8%AE%D8%A7%D9%84%D8%B5%D9%8A-%D9%8A%D8%AC%D8%A8-%D9%85%D8%B3%D8%A7%D8%A6%D9%84%D8%A9-%D8%A7%D9%84%D9%85%D8%B3%D8%A4%D9%88%D9%84%D9%8A%D9%86-%D8%B9/,20191124T033000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,صدى البلد : ارتفاع حصيلة ضحايا الاحتجاجات في العراق إلى 29 قتيلا,https://www.elbalad.news/4004869,20191003T174500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,العراق : ارتفاع عدد قتلى التظاهرات إلى 31 شخصًا,https://sabq.org/CTKRMj,20191004T000000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,EUAM Iraq : New head of mission appointed,https://www.consilium.europa.eu/en/press/press-releases/2019/12/11/euam-iraq-new-head-of-mission-appointed/,20191211T213000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,"صوت العراق | مشعان الجبوري ليس الاعتاد لسلاح دمار , سايكولوجي مدمر",https://www.sotaliraq.com/2019/10/17/%D9%85%D8%B4%D8%B9%D8%A7%D9%86-%D8%A7%D9%84%D8%AC%D8%A8%D9%88%D8%B1%D9%8A-%D9%84%D9%8A%D8%B3-%D8%A7%D9%84%D8%A7%D8%B9%D8%AA%D8%A7%D8%AF-%D9%84%D8%B3%D9%84%D8%A7%D8%AD-%D8%AF%D9%85%D8%A7%D8%B1%D8%B3/,20191017T141500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq, « النزاهة » العراقية تحقق في قضايا فساد تورطت فيها مصارف حكومية وأهلية,https://www.emaratalyoum.com/politics/news/2019-12-12-1.1283432,20191211T233000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,صوت العراق | « النزاهة » العراقية تحقق في قضايا فساد تورطت فيها مصارف حكومية وأهلية,https://www.sotaliraq.com/2019/12/12/%D8%A7%D9%84%D9%86%D8%B2%D8%A7%D9%87%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A%D8%A9-%D8%AA%D8%AD%D9%82%D9%82-%D9%81%D9%8A-%D9%82%D8%B6%D8%A7%D9%8A%D8%A7-%D9%81%D8%B3%D8%A7%D8%AF/,20191212T001500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,صوت العراق | هيئة الاتصالات والإعلام العراقية ودورها في تعليق الإنترنت واستخدام التكنولوجيا للتجسس على المتظاهرين العراقيين,https://www.sotaliraq.com/2019/11/14/%D9%87%D9%8A%D8%A6%D8%A9-%D8%A7%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A%D8%A9-%D9%88%D8%AF%D9%88/,20191114T140000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,إبعاد ألف موظف بسبب  الفساد  في العراق,https://alwatannews.net/article/848429/Arab/%D8%A5%D8%A8%D8%B9%D8%A7%D8%AF-%D8%A3%D9%84%D9%81-%D9%85%D9%88%D8%B8%D9%81-%D8%A8%D8%B3%D8%A8%D8%A8-%D8%A7%D9%84%D9%81%D8%B3%D8%A7%D8%AF-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82,20191003T190000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,جريدة البلاد | العراق .. إبعاد ألف موظف بسبب  الفساد  ,http://www.albiladpress.com/news/2019/4007/arab-and-world/600670.html,20191003T191500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,صوت العراق | من هو إبراهيم بحر العلوم,https://www.sotaliraq.com/2019/12/04/%D9%85%D9%86-%D9%87%D9%88-%D8%A5%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85-%D8%A8%D8%AD%D8%B1-%D8%A7%D9%84%D8%B9%D9%84%D9%88%D9%85/,20191204T023000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,صدى البلد : غادة والي تتولى منصب وكيل السكرتير العام للأمم المتحدة .. والرئيس اللبناني يتوعد بمكافحة الفساد .. أبرز اهتمامات صحف الكويت,https://www.elbalad.news/4067279,20191122T034500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,Iraqi lawmaker gets six years for corruption,https://www.thenews.com.pk/print/584974-iraqi-lawmaker-gets-six-years-for-corruption,20191218T023000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,Euronews Hoy | Las noticias del viernes 22 de noviembre de 2019,https://es.euronews.com/2019/11/22/euronews-hoy-las-noticias-del-lunes-22-de-noviembre-de-2019,20191123T013000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,العراق .. إبعاد ألف موظف بسبب  الفساد  | أخبار سكاي نيوز عربية,https://www.skynewsarabia.com/middle-east/1288020-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D8%A7%D9%95%D8%A8%D8%B9%D8%A7%D8%AF-%D8%A7%D9%94%D9%84%D9%81-%D9%85%D9%88%D8%B8%D9%81-%D8%A8%D8%B3%D8%A8%D8%A8-%D8%A7%D9%84%D9%81%D8%B3%D8%A7%D8%AF,20191003T200000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,الكرامة نيوز | العراق : ارتفاع قتلى الاحتجاجات ضد الفساد الى 31 قتيلا,http://www.karamapress.com/arabic/?Action=ShowNews&ID=333911,20191004T093000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,الحكومة العراقية تقيل ألف موظف حكومي على خلفية قضايا فساد,http://www.qudspress.com/index.php?page=show&id=55903,20191003T183000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,صوت العراق | اول تعليق يصدر من احد المسؤولين العراقيين المشمولين بالعقوبات الامريكية,https://www.sotaliraq.com/2019/12/07/%D8%A7%D9%88%D9%84-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D9%8A%D8%B5%D8%AF%D8%B1-%D9%85%D9%86-%D8%A7%D8%AD%D8%AF-%D8%A7%D9%84%D9%85%D8%B3%D8%A4%D9%88%D9%84%D9%8A%D9%86-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/,20191207T133000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,EUAM Iraq : New Head of Mission Appointed,http://www.iraq-businessnews.com/2019/12/13/euam-iraq-new-head-of-mission-appointed/,20191213T014500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,EUAM Iraq : New head of mission appointed,https://www.europa-nu.nl/id/vl4cqebge4wz/nieuws/euam_iraq_new_head_of_mission_appointed,20191211T203000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,العراق .. إبعاد ألف موظف بسبب الفساد,https://alghad.com/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D8%A5%D8%A8%D8%B9%D8%A7%D8%AF-%D8%A3%D9%84%D9%81-%D9%85%D9%88%D8%B8%D9%81-%D8%A8%D8%B3%D8%A8%D8%A8-%D8%A7%D9%84%D9%81%D8%B3%D8%A7%D8%AF-%D9%88%D8%A7%D8%B1%D8%AA/,20191003T193000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,العراق .. إبعاد ألف موظف بسبب الفساد,https://alghad.com/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D8%A5%D8%A8%D8%B9%D8%A7%D8%AF-%D8%A3%D9%84%D9%81-%D9%85%D9%88%D8%B8%D9%81-%D8%A8%D8%B3%D8%A8%D8%A8-%D8%A7%D9%84%D9%81%D8%B3%D8%A7%D8%AF/,20191003T174500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,US Imposes Sanctions on Iraqi Militia Leaders Linked to Iran,https://www.coloradostar.com/news/263310878/us-imposes-sanctions-on-iraqi-militia-leaders-linked-to-iran,20191207T011500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,US Imposes Sanctions on Iraqi Militia Leaders Linked to Iran,https://www.arabherald.com/news/263310878/us-imposes-sanctions-on-iraqi-militia-leaders-linked-to-iran,20191207T013000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,US Imposes Sanctions on Iraqi Militia Leaders Linked to Iran,https://www.greekherald.com/news/263310878/us-imposes-sanctions-on-iraqi-militia-leaders-linked-to-iran,20191207T020000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,US Imposes Sanctions on Iraqi Militia Leaders Linked to Iran,https://www.heraldglobe.com/news/263310878/us-imposes-sanctions-on-iraqi-militia-leaders-linked-to-iran,20191207T014500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,US Imposes Sanctions on Iraqi Militia Leaders Linked to Iran,https://www.voanews.com/middle-east/us-imposes-sanctions-iraqi-militia-leaders-linked-iran,20191207T004500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,US Imposes Sanctions on Iraqi Militia Leaders Linked to Iran,https://www.bignewsnetwork.com/news/263310878/us-imposes-sanctions-on-iraqi-militia-leaders-linked-to-iran,20191207T010000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,US Imposes Sanctions on Iraqi Militia Leaders Linked to Iran,https://www.mexicostar.com/news/263310878/us-imposes-sanctions-on-iraqi-militia-leaders-linked-to-iran,20191207T053000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,US Imposes Sanctions on Iraqi Militia Leaders Linked to Iran,https://www.iranherald.com/news/263310878/us-imposes-sanctions-on-iraqi-militia-leaders-linked-to-iran,20191207T021500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,US Imposes Sanctions on Iraqi Militia Leaders Linked to Iran,https://www.orlandoecho.com/news/263310878/us-imposes-sanctions-on-iraqi-militia-leaders-linked-to-iran,20191207T024500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,US Imposes Sanctions on Iraqi Militia Leaders Linked to Iran,https://www.russiaherald.com/news/263310878/us-imposes-sanctions-on-iraqi-militia-leaders-linked-to-iran,20191207T024500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,US Imposes Sanctions on Iraqi Militia Leaders Linked to Iran,https://www.kenyastar.com/news/263310878/us-imposes-sanctions-on-iraqi-militia-leaders-linked-to-iran,20191207T030000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,US Imposes Sanctions on Iraqi Militia Leaders Linked to Iran,https://www.iraqsun.com/news/263310878/us-imposes-sanctions-on-iraqi-militia-leaders-linked-to-iran,20191207T043000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,US Imposes Sanctions on Iraqi Militia Leaders Linked to Iran,https://www.middleeaststar.com/news/263310878/us-imposes-sanctions-on-iraqi-militia-leaders-linked-to-iran,20191207T044500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,شتاء عراقي ساخط يرسم خطوطًا جيوسياسية جديدة في المنطقة,https://elaph.com/Web/opinion/2019/12/1274636.html,20191210T221500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,ما مدى جديّة مكافحة الفساد في العراق ؟ ,https://annabaa.org/arabic/annabaaarticles/21464,20191210T091500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,15 stabbed in Baghdad as pro - Iran group joins protest,https://www.timesofisrael.com/liveblog_entry/15-stabbed-in-baghdad-as-pro-iran-group-joins-protest/,20191205T170000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,بغداد والقاهرة .. انزل أنت مش لوحدك,https://blogs.aljazeera.net/blogs/2019/10/5/%D8%A8%D8%BA%D8%AF%D8%A7%D8%AF-%D9%88%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-%D8%A7%D9%86%D8%B2%D9%84-%D8%A3%D9%86%D8%AA-%D9%85%D8%B4-%D9%84%D9%88%D8%AD%D8%AF%D9%83,20191005T120000Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,"Funcionario : EE . UU . prepara más sanciones por protestas en Irak , tras sancionar milicia",https://www.voanoticias.com/a/funcionario-estados-unidos-sanciones-protestas-irak-/5195814.html,20191206T221500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,المحتجوون يرشحون شخصيات لتولي أحدها رئاسة الحكومة العراقية,https://elaph.com/Web/News/2019/12/1275490.html,20191218T141500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
Iraq,La guerra permanece latente : Estados Unidos sancionó a cuatro iraquíes por abusos a los derechos humanos y corrupción,https://www.agencianova.com/nota.asp?n=2019_12_8&id=80985&id_tiponota=101,20191208T061500Z,,2019,10,2019-10-01T00:00:00,2019-12-31T23:59:59
